"file","issueId","status","reason","rule","category","title","author","date","preview","firstLines"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202112\2112-14徵稿啟事.docx","202112","review","needs-confirmation","legacy-heading-suggestion","電子報2022年一月專題徵稿","同人于野——別人看我都OK？我看別人都OK？","","2021.12.10","群居生活，與人往來，難免分別「同」與「不同」。血緣、種族、利益、志向、興趣與愛好，「同」時如何？「不同」又如何？人間的分合競逐，不都是從此而起？","System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202112\2112-5二晚班.docx","202112","review","needs-confirmation","legacy-heading-suggestion","一分鐘錄音側寫","之三- 且看他們的認知改變與生命體悟","蕭瑞玲","2021.12.10","二晚班種子學員為舒展工作累積的辛勞，總在下班時段，匆匆看一遍班級通告，計算一下時間，奮力趕來教室，塞個飯糰或包子，簡單果腹後，加入課前的暖身功法，完成張老師扎實課程後，來不及換洗，又要收拾包包趕路，所以每個週二晚，課後走出電梯，經常搭相同捷運的同學，並肩走在歸家路上，總親切如老朋友般延續交談著，直至最後分離的時刻。年復一年，群組生活就是這樣，相互珍惜、敬重，遇新人加入時，全體師兄姊更伸出雙手給予最溫暖的關愛與提攜，凝聚彼此的心，如家人一般溫暖！","System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202112\2112-1編輯小語.docx","202112","review","needs-confirmation","legacy-heading-suggestion","編輯小語","尚待努力的「從飛龍在天，到群龍無首","編輯部","2021.12.10","種子班每位學員在歲末年終交出自己回顧與展望的一分鐘錄音，已持續第三年了。過去兩年，我們會針對錄音內容，舉行普選投票，先選出各班代表，再由全體學員選出所謂的「武林盟主」。兩屆武林盟主大會的創意力、行動力、參與力，可說是巔峰極致了，所以，今年的活動模式與內涵，就勢必要改變了。因此，一分鐘錄音照舊，但我們採取了更多元的投票，由各班決定，一人一票或多票，選出讓大家「最有感」、「最真實」的同學。於是，我們看到一種新的氣象呈顯出來了，當大家不再想著誰是第一名、是優勝者時，每一位同學獨有的特質，就很容易被看到、被欣賞到了。","System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202112\2112-3一晚班 .docx","202112","review","needs-confirmation","legacy-heading-suggestion","一分鐘錄音側寫","之一- 啊！看看這群人！","蔡小泓","2021.12.10","今年沒有武林大會，武林大會在疫情影響下，因地、因時制宜而暫時落幕了。但是以往種子班學員每年歲末一分鐘自我錄音的傳統，我們仍然延續著，讓大家可以利用這個自我錄音的機會，真實的面對自己，省思自己是否比去年的我更真實、更自在、更精進。基於大家的成長背景、生活歷練各自不同，所以感悟也自有不同，但由於氣機導引的學習在老師引領下，隱約中似乎有一個高維度的人生方向漸次形成，老師正帶領我們往一個一切順乎自然的道上修，以致同學們聽完錄音後，您或會覺得其他同學所說的，也正是自己感受到的，而有份莫名的感動。","System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202112\2112-9六早班.docx","202112","review","needs-confirmation","legacy-heading-suggestion","一分鐘錄音側記","之七- 在真實與虛擬間看見自己","朱惠芬","2021.12.10","六早班是一個溫暖和樂的小團隊，有寶琴、美玲前後兩任理事長當我們的領頭羊。德高望重的洪校長是我們的鎮班之寶，亞玲撰寫香之物語，引領我們穿越古今，體會香的文化。碧玉拎著行李箱每週用心的走過她的三天兩夜，寶鈴一手好廚藝總是樂於和我們分享，還有愛哼著小調，把會館上下地板拖得光亮的煜哲…這一群老老少少的影像，隨著歲月深深的烙印在我們的腦海裡。","System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202112\2112-13心田集.docx","202112","review","needs-confirmation","legacy-heading-suggestion","心田集","一個人的道場","文稿彙整／鄭雅靜","2021.12.10","練精化氣在下丹田，以身體為爐，腦為鼎，鍛鍊身體，創造身體的空間。我們用十五年時間鍛鍊身體做動作，燒練大腦的雜亂念頭。所以練下丹田，做就對了！古人用禮、樂、射、御、書、術六藝訓練一個人的基本技能，習「射」就是練動作的精準與意識的專注。","System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202112\2112-12范子計然.docx","202112","review","needs-confirmation","legacy-heading-suggestion","股海人生","范子計然","蔡育展","2021.12.10","編按：東醫家族人才輩出，但是，像育展這樣兼具強大的財經智能與深厚的人文思想素養，可謂是絕無僅有的了。育展在台北會館負責帶領大家學習安全進出股市，除了股市基本知識，他還常為張老師的課堂講述重點，提出各種角度的佐證資料。他的學識淵博，文字表達活潑靈動，電子報不邀他寫專欄，就太對不起大家了。但因電子報開始推出每月專題，為調節版面之故，專欄改為每兩個月刊出一次，本專欄亦然。敬請讀者與編者共同翹首期待。","System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202112\2112-10台中一.docx","202112","review","needs-confirmation","legacy-heading-suggestion","一分鐘錄音側記","之八- 我的看見，也是你的看見嗎？","黃伯玉","2021.12.10","爽快答應玉玲師姐為今年武林盟主選舉的阿懋師兄側寫，後接獲美玲理事長來的訊息：「不是要寫最高票的人有什麼事蹟，而是要寫這個投票結果「呈現」了這個班的什麽？目標是大家，而不是最高票那位。」ㄧ下子傻在哪裏，不知從何下筆；自己專注的覺察，靜心的冥想當下，驚嚇🙀之餘，我對台中的師兄姐，所知有限。我試圖從錄音檔再三聆聽，探頣索隱，尋找答案。","System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202112\2112-12導引香道.docx","202112","review","needs-confirmation","legacy-heading-suggestion","導引香道","嗅覺的獨立","","2021.12.10","文稿彙整／識香課整理小組","System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202112\2112-4二早班.docx","202112","review","needs-confirmation","legacy-heading-suggestion","一分鐘錄音側寫","之二- 被抽到籤是上帝的祝福","蕭怡萍","2021.12.10","過往兩年《武林大會》的武林盟主，是從每位種子班學員一分鐘的自我錄音開始披荊斬棘的。濃縮一年的體悟，變成一種面對自己的歲末儀式，每年面對這一分鐘，對大部分人就是一種焦慮。","System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202112\202211\2211-8誠則明 明則誠.docx","202211","review","needs-confirmation","legacy-heading-suggestion","股海人生","誠則明，明則誠","蔡育展","2022.11.10","上次提到如果先放下多空、好壞，先以價格變動的數為主，依循數的進退轉折，暫時以此取代個人判斷。那是不是新聞也別看了，基本面完全不用分析，大腦也乾脆放著不必用了，這樣叫一個石頭、西瓜來也沒什麼差別了！","System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202112\202211\2211-6體證道德經.docx","202211","review","needs-confirmation","legacy-heading-suggestion","體證道德經","聖人去甚、去奢、去泰","文稿彙整／鄭雅靜","2022.11.10","〈第二十九章〉","System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202112\202211\2211-9導引采風錄.docx","202211","review","needs-confirmation","legacy-heading-suggestion","導引采風錄","神鵰俠侶——鍾宛真&蔡育展","黃坤瑛","2022.11.10","鍾宛真和蔡育展不是種子班唯一的夫妻檔，氣機資歷也不深，2016初進入門班，2019才進種子班直接與張老師學習，但他們兩位都是非常有潛力且有獨特體會及成長的夫妻檔。他們與張老師非常投緣，因住家離張老師家不遠，所以常有機會到張老師家裡泡茶聊天，同時向老師請益。","System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202112\202211\2211-2夙君.docx","202211","review","needs-confirmation","legacy-heading-suggestion","練功筆記","之一- 手揮無極刀，試解親情困","","2022.11.10","（二）","System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202112\202211\2211-3練功筆記劉惠瑛.docx","202211","skipped","already-standard",,,,,,,
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202112\202211\2211-0目錄.docx","202211","review","unsupported-legacy-structure",,,,,,,"System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202112\202211\2211-4嫻言絮語.docx","202211","review","needs-confirmation","legacy-heading-suggestion","嫻言絮語","淚水、愛與和解—— 蕭春生書法講座","余安邦","2022.11.10","編按：雪山坑會所啟用時，隱居於台東池上山水間的書法家蕭春生先生，應張良維老師之請，特書〈專氣至柔〉、〈上善若水〉匾額兩幅，懸掛於練功房樓梯處，以示提醒。四早班學員、中研院民族所余安邦老師日前參加蕭先生書法講座有感，謹以此文與讀者分享。","System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202201\2201-1編輯小語.docx","202201","review","needs-confirmation","legacy-heading-suggestion","編輯小語","坐看雲起時","編輯部","2022.01.10","編輯的工作就像編織，拿到什麼材料，就編出什麼樣的織品。這一期電子報，隱隱有點測試自己，也測試大家的意思。所以，一開始丟出每月專題的徵稿啟事，就沒打算積極邀稿。果然，不論是主動投稿的，或是熱心同學幫忙催稿來的，少有「針對主題」的作品，各說各的，各抒己見，甚至有積存多年的舊稿出清。","System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202201\Gmail\2201-4游夙君.docx","202201","skipped","already-standard",,,,,,,
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202201\Gmail\2201-9體證道德經.docx","202201","review","needs-confirmation","legacy-heading-suggestion","專欄一","絕學無憂","文稿彙整/游夙君","2022.01.10","道德經第二十章〈食母〉：「絕學無憂，唯之與阿，相去幾何？善之與惡，相去若何？人之所畏，不可不畏。荒兮其未央哉！眾人熙熙，如享太牢，如春登台。我獨泊兮，其未兆，如嬰兒之未孩；儡儡兮，若無所歸。眾人皆有餘，而我獨若遺。我愚人之心也哉！沌沌兮，俗人昭昭，我獨若昏。俗人察察，我獨悶悶。澹兮其若海，飂兮若無止。眾人皆有以，而我獨頑似鄙。我獨異於人，而貴食母。」","System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202201\Gmail\2201-10圖靈集_2201_1.docx","202201","review","needs-confirmation","legacy-heading-suggestion","專欄二","能量與程度","阿充","2022.01.10","如果用二次元座標來描述一個人的狀態，我們可以這樣標示（能量，程度）。這裡要特別強調的是，「能量」和「程度」是分別的獨立參數，擁有各自的自由度，互不干擾的。每一個人都是獨一無二的存在，在座標上都有自己特定的位置，所以修行移動的方向也不同，要先搞清楚自己的位置，才不會走錯路。有的人天生能量就高，能量高衝撞的機會就大，波動也大，苦難自然就多；有的人天生能量就低，只是安安穩穩地過日子，連苦是什麼都不知道。同樣的，有的人天生就程度好，再大的風暴他都能靜心以對；有的人天生就程度差，一點點小事就會讓他抓狂。能量不等於程度，但是能量創造了提升程度的機會，就像之前提過的「一切的發生是為了經歷，一切的經歷是為了超越」，當一個人具備了充足的能量，然後勇敢地面對苦難，才有機會進一步開發出覺性，登上更高的維度。","System.Object[]"
